date,start_hour,venue_id,event_type,title,tags
2023-04-25,19,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2023-04-26,19,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2023-04-27,19,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2023-04-28,19,citi,MLB,Atlanta Braves @ New York Mets,"sports,mlb"
2023-04-29,16,citi,MLB,Atlanta Braves @ New York Mets,"sports,mlb"
2023-04-30,13,citi,MLB,Atlanta Braves @ New York Mets,"sports,mlb"
2023-04-30,19,msg,NBA,MIA @ NYK,"sports,nba"
2023-05-01,13,citi,MLB,Atlanta Braves @ New York Mets,"sports,mlb"
2023-05-01,19,yankee,MLB,Cleveland Guardians @ New York Yankees,"sports,mlb"
2023-05-02,19,msg,NBA,MIA @ NYK,"sports,nba"
2023-05-02,19,yankee,MLB,Cleveland Guardians @ New York Yankees,"sports,mlb"
2023-05-03,19,yankee,MLB,Cleveland Guardians @ New York Yankees,"sports,mlb"
2023-05-05,19,citi,MLB,Colorado Rockies @ New York Mets,"sports,mlb"
2023-05-06,16,citi,MLB,Colorado Rockies @ New York Mets,"sports,mlb"
2023-05-06,19,red_bulls,MLS,Philadelphia @ Red Bulls,"sports,mls,soccer"
2023-05-07,13,citi,MLB,Colorado Rockies @ New York Mets,"sports,mlb"
2023-05-08,19,yankee,MLB,Oakland Athletics @ New York Yankees,"sports,mlb"
2023-05-09,19,yankee,MLB,Oakland Athletics @ New York Yankees,"sports,mlb"
2023-05-10,19,msg,NBA,MIA @ NYK,"sports,nba"
2023-05-10,12,yankee,MLB,Oakland Athletics @ New York Yankees,"sports,mlb"
2023-05-11,19,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2023-05-12,19,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2023-05-13,19,red_bulls,MLS,New York City @ Red Bulls,"sports,mls,soccer"
2023-05-13,13,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2023-05-14,13,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2023-05-16,19,citi,MLB,Tampa Bay Rays @ New York Mets,"sports,mlb"
2023-05-17,19,citi,MLB,Tampa Bay Rays @ New York Mets,"sports,mlb"
2023-05-18,13,citi,MLB,Tampa Bay Rays @ New York Mets,"sports,mlb"
2023-05-19,19,citi,MLB,Cleveland Guardians @ New York Mets,"sports,mlb"
2023-05-19,20,msg,Concert,Harry Styles Love On Tour,"concerts,pop"
2023-05-20,16,citi,MLB,Cleveland Guardians @ New York Mets,"sports,mlb"
2023-05-20,20,msg,Concert,Harry Styles Love On Tour,"concerts,pop"
2023-05-20,19,red_bulls,MLS,Montréal @ Red Bulls,"sports,mls,soccer"
2023-05-21,13,citi,MLB,Cleveland Guardians @ New York Mets,"sports,mlb"
2023-05-22,20,msg,Concert,Harry Styles Love On Tour,"concerts,pop"
2023-05-23,19,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2023-05-24,19,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2023-05-25,19,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2023-05-26,19,yankee,MLB,San Diego Padres @ New York Yankees,"sports,mlb"
2023-05-27,19,citi,MLS,Philadelphia @ NYCFC,"sports,mls,soccer"
2023-05-27,13,yankee,MLB,San Diego Padres @ New York Yankees,"sports,mlb"
2023-05-28,13,yankee,MLB,San Diego Padres @ New York Yankees,"sports,mlb"
2023-05-30,19,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2023-05-31,19,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2023-05-31,19,yankee,MLS,Cincinnati @ NYCFC,"sports,mls,soccer"
2023-06-01,13,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2023-06-02,19,citi,MLB,Toronto Blue Jays @ New York Mets,"sports,mlb"
2023-06-02,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2023-06-03,16,citi,MLB,Toronto Blue Jays @ New York Mets,"sports,mlb"
2023-06-03,19,red_bulls,MLS,Orlando @ Red Bulls,"sports,mls,soccer"
2023-06-03,15,yankee,MLS,New England @ NYCFC,"sports,mls,soccer"
2023-06-04,13,citi,MLB,Toronto Blue Jays @ New York Mets,"sports,mlb"
2023-06-06,19,yankee,MLB,Chicago White Sox @ New York Yankees,"sports,mlb"
2023-06-07,19,yankee,MLB,Chicago White Sox @ New York Yankees,"sports,mlb"
2023-06-08,16,yankee,MLB,Chicago White Sox @ New York Yankees,"sports,mlb"
2023-06-09,19,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2023-06-10,19,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2023-06-11,19,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2023-06-13,19,citi,MLB,New York Yankees @ New York Mets,"sports,mlb"
2023-06-14,19,citi,MLB,New York Yankees @ New York Mets,"sports,mlb"
2023-06-16,19,citi,MLB,St. Louis Cardinals @ New York Mets,"sports,mlb"
2023-06-17,16,citi,MLB,St. Louis Cardinals @ New York Mets,"sports,mlb"
2023-06-17,15,yankee,MLS,Columbus @ NYCFC,"sports,mls,soccer"
2023-06-18,13,citi,MLB,St. Louis Cardinals @ New York Mets,"sports,mlb"
2023-06-20,19,yankee,MLB,Seattle Mariners @ New York Yankees,"sports,mlb"
2023-06-21,19,red_bulls,MLS,Charlotte @ Red Bulls,"sports,mls,soccer"
2023-06-21,19,yankee,MLB,Seattle Mariners @ New York Yankees,"sports,mlb"
2023-06-22,19,yankee,MLB,Seattle Mariners @ New York Yankees,"sports,mlb"
2023-06-23,19,yankee,MLB,Texas Rangers @ New York Yankees,"sports,mlb"
2023-06-24,19,red_bulls,MLS,Atlanta @ Red Bulls,"sports,mls,soccer"
2023-06-24,16,yankee,MLB,Texas Rangers @ New York Yankees,"sports,mlb"
2023-06-25,12,times_sq,StreetClosure,NYC Pride March 2023,"street_closure,parade,pride"
2023-06-25,13,yankee,MLB,Texas Rangers @ New York Yankees,"sports,mlb"
2023-06-26,19,citi,MLB,Milwaukee Brewers @ New York Mets,"sports,mlb"
2023-06-27,19,citi,MLB,Milwaukee Brewers @ New York Mets,"sports,mlb"
2023-06-28,19,citi,MLB,Milwaukee Brewers @ New York Mets,"sports,mlb"
2023-06-29,19,citi,MLB,Milwaukee Brewers @ New York Mets,"sports,mlb"
2023-06-30,19,citi,MLB,San Francisco Giants @ New York Mets,"sports,mlb"
2023-07-01,16,citi,MLB,San Francisco Giants @ New York Mets,"sports,mlb"
2023-07-02,19,citi,MLB,San Francisco Giants @ New York Mets,"sports,mlb"
2023-07-03,19,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2023-07-04,13,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2023-07-05,19,citi,MLS,Charlotte @ NYCFC,"sports,mls,soccer"
2023-07-05,19,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2023-07-06,19,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2023-07-07,19,yankee,MLB,Chicago Cubs @ New York Yankees,"sports,mlb"
2023-07-08,19,red_bulls,MLS,New England @ Red Bulls,"sports,mls,soccer"
2023-07-08,13,yankee,MLB,Chicago Cubs @ New York Yankees,"sports,mlb"
2023-07-09,13,yankee,MLB,Chicago Cubs @ New York Yankees,"sports,mlb"
2023-07-12,19,red_bulls,MLS,Cincinnati @ Red Bulls,"sports,mls,soccer"
2023-07-14,19,citi,MLB,Los Angeles Dodgers @ New York Mets,"sports,mlb"
2023-07-15,19,citi,MLB,Los Angeles Dodgers @ New York Mets,"sports,mlb"
2023-07-16,17,citi,MLB,Los Angeles Dodgers @ New York Mets,"sports,mlb"
2023-07-18,19,citi,MLB,Chicago White Sox @ New York Mets,"sports,mlb"
2023-07-19,19,citi,MLB,Chicago White Sox @ New York Mets,"sports,mlb"
2023-07-20,13,citi,MLB,Chicago White Sox @ New York Mets,"sports,mlb"
2023-07-21,19,yankee,MLB,Kansas City Royals @ New York Yankees,"sports,mlb"
2023-07-22,13,yankee,MLB,Kansas City Royals @ New York Yankees,"sports,mlb"
2023-07-23,13,yankee,MLB,Kansas City Royals @ New York Yankees,"sports,mlb"
2023-07-24,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2023-07-25,19,yankee,MLB,New York Mets @ New York Yankees,"sports,mlb"
2023-07-26,19,yankee,MLB,New York Mets @ New York Yankees,"sports,mlb"
2023-07-27,19,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2023-07-28,19,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2023-07-28,20,msg,Concert,Pink Summer Carnival Tour,"concerts,pop"
2023-07-29,19,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2023-07-30,13,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2023-07-31,19,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2023-08-01,20,msg,Concert,Pink Summer Carnival Tour,"concerts,pop"
2023-08-01,19,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2023-08-02,19,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2023-08-03,19,yankee,MLB,Houston Astros @ New York Yankees,"sports,mlb"
2023-08-04,20,msg,Concert,Beyonce Renaissance Tour,"concerts,pop"
2023-08-04,19,yankee,MLB,Houston Astros @ New York Yankees,"sports,mlb"
2023-08-05,20,msg,Concert,Beyonce Renaissance Tour,"concerts,pop"
2023-08-05,13,yankee,MLB,Houston Astros @ New York Yankees,"sports,mlb"
2023-08-06,13,yankee,MLB,Houston Astros @ New York Yankees,"sports,mlb"
2023-08-07,19,citi,MLB,Chicago Cubs @ New York Mets,"sports,mlb"
2023-08-08,19,citi,MLB,Chicago Cubs @ New York Mets,"sports,mlb"
2023-08-09,19,citi,MLB,Chicago Cubs @ New York Mets,"sports,mlb"
2023-08-11,19,citi,MLB,Atlanta Braves @ New York Mets,"sports,mlb"
2023-08-12,13,citi,MLB,Atlanta Braves @ New York Mets,"sports,mlb"
2023-08-13,19,citi,MLB,Atlanta Braves @ New York Mets,"sports,mlb"
2023-08-14,19,citi,MLB,Pittsburgh Pirates @ New York Mets,"sports,mlb"
2023-08-15,19,citi,MLB,Pittsburgh Pirates @ New York Mets,"sports,mlb"
2023-08-16,13,citi,MLB,Pittsburgh Pirates @ New York Mets,"sports,mlb"
2023-08-18,19,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2023-08-19,13,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2023-08-20,19,citi,MLS,Minnesota @ NYCFC,"sports,mls,soccer"
2023-08-20,19,red_bulls,MLS,D.C. @ Red Bulls,"sports,mls,soccer"
2023-08-20,13,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2023-08-22,19,yankee,MLB,Washington Nationals @ New York Yankees,"sports,mlb"
2023-08-23,19,yankee,MLB,Washington Nationals @ New York Yankees,"sports,mlb"
2023-08-24,13,yankee,MLB,Washington Nationals @ New York Yankees,"sports,mlb"
2023-08-25,19,citi,MLB,Los Angeles Angels @ New York Mets,"sports,mlb"
2023-08-26,19,citi,MLB,Los Angeles Angels @ New York Mets,"sports,mlb"
2023-08-26,19,red_bulls,MLS,Miami @ Red Bulls,"sports,mls,soccer"
2023-08-27,12,citi,MLB,Los Angeles Angels @ New York Mets,"sports,mlb"
2023-08-28,19,citi,MLB,Texas Rangers @ New York Mets,"sports,mlb"
2023-08-28,11,us_open,Tennis,US Open 2023,"sports,tennis"
2023-08-29,19,citi,MLB,Texas Rangers @ New York Mets,"sports,mlb"
2023-08-29,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2023-08-29,11,us_open,Tennis,US Open 2023,"sports,tennis"
2023-08-30,18,citi,MLB,Texas Rangers @ New York Mets,"sports,mlb"
2023-08-30,11,us_open,Tennis,US Open 2023,"sports,tennis"
2023-08-30,19,yankee,MLS,Montréal @ NYCFC,"sports,mls,soccer"
2023-08-31,11,us_open,Tennis,US Open 2023,"sports,tennis"
2023-09-01,19,citi,MLB,Seattle Mariners @ New York Mets,"sports,mlb"
2023-09-01,11,us_open,Tennis,US Open 2023,"sports,tennis"
2023-09-02,19,citi,MLB,Seattle Mariners @ New York Mets,"sports,mlb"
2023-09-02,11,us_open,Tennis,US Open 2023,"sports,tennis"
2023-09-02,15,yankee,MLS,Vancouver @ NYCFC,"sports,mls,soccer"
2023-09-03,13,citi,MLB,Seattle Mariners @ New York Mets,"sports,mlb"
2023-09-03,11,us_open,Tennis,US Open 2023,"sports,tennis"
2023-09-04,11,us_open,Tennis,US Open 2023,"sports,tennis"
2023-09-05,11,us_open,Tennis,US Open 2023,"sports,tennis"
2023-09-05,19,yankee,MLB,Detroit Tigers @ New York Yankees,"sports,mlb"
2023-09-06,11,us_open,Tennis,US Open 2023,"sports,tennis"
2023-09-06,19,yankee,MLB,Detroit Tigers @ New York Yankees,"sports,mlb"
2023-09-07,11,us_open,Tennis,US Open 2023,"sports,tennis"
2023-09-07,19,yankee,MLB,Detroit Tigers @ New York Yankees,"sports,mlb"
2023-09-08,11,us_open,Tennis,US Open 2023,"sports,tennis"
2023-09-08,19,yankee,MLB,Milwaukee Brewers @ New York Yankees,"sports,mlb"
2023-09-09,11,us_open,Tennis,US Open 2023,"sports,tennis"
2023-09-09,14,yankee,MLB,Milwaukee Brewers @ New York Yankees,"sports,mlb"
2023-09-10,20,metlife,NFL,DAL @ NYG,"sports,nfl"
2023-09-10,11,us_open,Tennis,US Open 2023,"sports,tennis"
2023-09-10,13,yankee,MLB,Milwaukee Brewers @ New York Yankees,"sports,mlb"
2023-09-11,19,citi,MLB,Arizona Diamondbacks @ New York Mets,"sports,mlb"
2023-09-11,20,metlife,NFL,BUF @ NYJ,"sports,nfl"
2023-09-12,19,citi,MLB,Arizona Diamondbacks @ New York Mets,"sports,mlb"
2023-09-13,19,citi,MLB,Arizona Diamondbacks @ New York Mets,"sports,mlb"
2023-09-14,16,citi,MLB,Arizona Diamondbacks @ New York Mets,"sports,mlb"
2023-09-15,19,citi,MLB,Cincinnati Reds @ New York Mets,"sports,mlb"
2023-09-16,19,citi,MLB,Cincinnati Reds @ New York Mets,"sports,mlb"
2023-09-16,15,yankee,MLS,New York @ NYCFC,"sports,mls,soccer"
2023-09-17,13,citi,MLB,Cincinnati Reds @ New York Mets,"sports,mlb"
2023-09-19,19,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2023-09-20,19,citi,MLS,Orlando @ NYCFC,"sports,mls,soccer"
2023-09-20,19,red_bulls,MLS,Austin @ Red Bulls,"sports,mls,soccer"
2023-09-20,19,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2023-09-21,19,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2023-09-22,19,yankee,MLB,Arizona Diamondbacks @ New York Yankees,"sports,mlb"
2023-09-23,13,yankee,MLB,Arizona Diamondbacks @ New York Yankees,"sports,mlb"
2023-09-24,13,metlife,NFL,NE @ NYJ,"sports,nfl"
2023-09-24,13,red_bulls,MLS,Toronto @ NYCFC,"sports,mls,soccer"
2023-09-24,13,yankee,MLB,Arizona Diamondbacks @ New York Yankees,"sports,mlb"
2023-09-25,13,yankee,MLB,Arizona Diamondbacks @ New York Yankees,"sports,mlb"
2023-09-26,19,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2023-09-27,16,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2023-09-28,19,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2023-09-29,19,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2023-09-29,20,msg,Concert,Drake It's All a Blur Tour,"concerts,hiphop"
2023-09-30,16,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2023-09-30,19,red_bulls,MLS,Chicago @ Red Bulls,"sports,mls,soccer"
2023-10-01,15,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2023-10-01,20,metlife,NFL,KC @ NYJ,"sports,nfl"
2023-10-01,20,msg,Concert,Drake It's All a Blur Tour,"concerts,hiphop"
2023-10-02,13,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2023-10-02,20,metlife,NFL,SEA @ NYG,"sports,nfl"
2023-10-07,19,red_bulls,MLS,Toronto @ Red Bulls,"sports,mls,soccer"
2023-10-09,19,msg,NBA,BOS @ NYK,"sports,nba"
2023-10-12,19,barclays,NBA,MRA @ BKN,"sports,nba"
2023-10-14,19,msg,NBA,MIN @ NYK,"sports,nba"
2023-10-15,16,metlife,NFL,PHI @ NYJ,"sports,nfl"
2023-10-16,19,barclays,NBA,PHI @ BKN,"sports,nba"
2023-10-18,19,msg,NBA,WAS @ NYK,"sports,nba"
2023-10-20,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2023-10-21,18,citi,MLS,Chicago @ NYCFC,"sports,mls,soccer"
2023-10-22,13,metlife,NFL,WAS @ NYG,"sports,nfl"
2023-10-25,19,barclays,NBA,CLE @ BKN,"sports,nba"
2023-10-25,19,msg,NBA,BOS @ NYK,"sports,nba"
2023-10-29,13,metlife,NFL,NYJ @ NYG,"sports,nfl"
2023-11-01,19,msg,NBA,CLE @ NYK,"sports,nba"
2023-11-04,19,barclays,NBA,BOS @ BKN,"sports,nba"
2023-11-05,8,marathon,Marathon,NYC Marathon 2023,"sports,marathon,street_closure"
2023-11-06,19,barclays,NBA,MIL @ BKN,"sports,nba"
2023-11-06,20,metlife,NFL,LAC @ NYJ,"sports,nfl"
2023-11-06,19,msg,NBA,LAC @ NYK,"sports,nba"
2023-11-08,19,barclays,NBA,LAC @ BKN,"sports,nba"
2023-11-08,19,msg,NBA,SAS @ NYK,"sports,nba"
2023-11-12,19,barclays,NBA,WAS @ BKN,"sports,nba"
2023-11-12,19,msg,NBA,CHA @ NYK,"sports,nba"
2023-11-14,19,barclays,NBA,ORL @ BKN,"sports,nba"
2023-11-19,19,barclays,NBA,PHI @ BKN,"sports,nba"
2023-11-22,18,macys_parade,StreetClosure,Macy's Balloon Inflation 2023,"street_closure,parade,thanksgiving,inflation"
2023-11-22,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2023-11-23,9,macys_parade,StreetClosure,Macy's Thanksgiving Day Parade 2023,"street_closure,parade,thanksgiving"
2023-11-24,15,metlife,NFL,MIA @ NYJ,"sports,nfl"
2023-11-24,19,msg,NBA,MIA @ NYK,"sports,nba"
2023-11-25,19,barclays,NBA,MIA @ BKN,"sports,nba"
2023-11-26,19,barclays,NBA,CHI @ BKN,"sports,nba"
2023-11-26,13,metlife,NFL,NE @ NYG,"sports,nfl"
2023-11-26,19,msg,NBA,PHX @ NYK,"sports,nba"
2023-11-28,19,barclays,NBA,TOR @ BKN,"sports,nba"
2023-11-28,19,msg,NBA,CHA @ NYK,"sports,nba"
2023-11-30,19,barclays,NBA,CHA @ BKN,"sports,nba"
2023-11-30,19,msg,NBA,DET @ NYK,"sports,nba"
2023-12-02,19,barclays,NBA,ORL @ BKN,"sports,nba"
2023-12-03,13,metlife,NFL,ATL @ NYJ,"sports,nfl"
2023-12-08,19,barclays,NBA,WAS @ BKN,"sports,nba"
2023-12-08,20,msg,Concert,Phish NYE run,"concerts,rock"
2023-12-09,20,msg,Concert,Phish NYE run,"concerts,rock"
2023-12-10,13,metlife,NFL,HOU @ NYJ,"sports,nfl"
2023-12-11,20,metlife,NFL,GB @ NYG,"sports,nfl"
2023-12-11,19,msg,NBA,TOR @ NYK,"sports,nba"
2023-12-19,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2023-12-20,19,barclays,NBA,NYK @ BKN,"sports,nba"
2023-12-22,19,barclays,NBA,DEN @ BKN,"sports,nba"
2023-12-23,19,barclays,NBA,DET @ BKN,"sports,nba"
2023-12-23,19,msg,NBA,MIL @ NYK,"sports,nba"
2023-12-24,13,metlife,NFL,WAS @ NYJ,"sports,nfl"
2023-12-25,19,msg,NBA,MIL @ NYK,"sports,nba"
2023-12-27,19,barclays,NBA,MIL @ BKN,"sports,nba"
2023-12-30,20,msg,Concert,Phish NYE run,"concerts,rock"
2023-12-31,13,metlife,NFL,LA @ NYG,"sports,nfl"
2023-12-31,20,msg,Concert,Phish NYE run,"concerts,rock"
2023-12-31,18,times_sq,StreetClosure,Times Square NYE 2023,"street_closure,nye,times_square"
2024-01-01,19,msg,NBA,MIN @ NYK,"sports,nba"
2024-01-03,19,msg,NBA,CHI @ NYK,"sports,nba"
2024-01-05,19,barclays,NBA,OKC @ BKN,"sports,nba"
2024-01-07,19,barclays,NBA,POR @ BKN,"sports,nba"
2024-01-07,16,metlife,NFL,PHI @ NYG,"sports,nfl"
2024-01-09,19,msg,NBA,POR @ NYK,"sports,nba"
2024-01-11,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2024-01-15,19,barclays,NBA,MIA @ BKN,"sports,nba"
2024-01-15,19,msg,NBA,ORL @ NYK,"sports,nba"
2024-01-17,19,msg,NBA,HOU @ NYK,"sports,nba"
2024-01-18,19,msg,NBA,WAS @ NYK,"sports,nba"
2024-01-20,19,msg,NBA,TOR @ NYK,"sports,nba"
2024-01-23,19,barclays,NBA,NYK @ BKN,"sports,nba"
2024-01-25,19,barclays,NBA,MIN @ BKN,"sports,nba"
2024-01-25,19,msg,NBA,DEN @ NYK,"sports,nba"
2024-01-27,19,barclays,NBA,HOU @ BKN,"sports,nba"
2024-01-27,19,msg,NBA,MIA @ NYK,"sports,nba"
2024-01-29,19,barclays,NBA,UTA @ BKN,"sports,nba"
2024-01-30,19,msg,NBA,UTA @ NYK,"sports,nba"
2024-01-31,19,barclays,NBA,PHX @ BKN,"sports,nba"
2024-02-01,19,msg,NBA,IND @ NYK,"sports,nba"
2024-02-02,20,msg,Concert,Billy Joel with Stevie Nicks (MSG adjacent billing),"concerts,rock"
2024-02-03,19,msg,NBA,LAL @ NYK,"sports,nba"
2024-02-05,19,barclays,NBA,GSW @ BKN,"sports,nba"
2024-02-06,19,barclays,NBA,DAL @ BKN,"sports,nba"
2024-02-06,19,msg,NBA,MEM @ NYK,"sports,nba"
2024-02-08,19,barclays,NBA,CLE @ BKN,"sports,nba"
2024-02-08,19,msg,NBA,DAL @ NYK,"sports,nba"
2024-02-09,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2024-02-10,19,barclays,NBA,SAS @ BKN,"sports,nba"
2024-02-10,19,msg,NBA,IND @ NYK,"sports,nba"
2024-02-13,19,barclays,NBA,BOS @ BKN,"sports,nba"
2024-02-24,19,msg,NBA,BOS @ NYK,"sports,nba"
2024-02-26,19,msg,NBA,DET @ NYK,"sports,nba"
2024-02-27,19,msg,NBA,NOP @ NYK,"sports,nba"
2024-02-29,19,barclays,NBA,ATL @ BKN,"sports,nba"
2024-02-29,19,msg,NBA,GSW @ NYK,"sports,nba"
2024-03-02,19,barclays,NBA,ATL @ BKN,"sports,nba"
2024-03-04,19,barclays,NBA,MEM @ BKN,"sports,nba"
2024-03-05,19,barclays,NBA,PHI @ BKN,"sports,nba"
2024-03-05,19,msg,NBA,ATL @ NYK,"sports,nba"
2024-03-08,19,msg,NBA,ORL @ NYK,"sports,nba"
2024-03-09,19,red_bulls,MLS,Dallas @ Red Bulls,"sports,mls,soccer"
2024-03-09,14,yankee,MLS,Portland @ NYCFC,"sports,mls,soccer"
2024-03-10,19,msg,NBA,PHI @ NYK,"sports,nba"
2024-03-12,19,msg,NBA,PHI @ NYK,"sports,nba"
2024-03-15,20,barclays,Concert,Travis Scott Circus Maximus Tour,"concerts,hiphop"
2024-03-16,19,yankee,MLS,Toronto @ NYCFC,"sports,mls,soccer"
2024-03-17,11,st_patricks,StreetClosure,NYC St. Patrick's Day Parade 2024,"street_closure,parade,st_patricks"
2024-03-19,19,barclays,NBA,NOP @ BKN,"sports,nba"
2024-03-23,19,msg,NBA,BKN @ NYK,"sports,nba"
2024-03-23,14,red_bulls,MLS,Miami @ Red Bulls,"sports,mls,soccer"
2024-03-25,19,msg,NBA,DET @ NYK,"sports,nba"
2024-03-28,13,citi,MLB,Milwaukee Brewers @ New York Mets,"sports,mlb"
2024-03-28,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2024-03-29,19,barclays,NBA,CHI @ BKN,"sports,nba"
2024-03-29,13,citi,MLB,Milwaukee Brewers @ New York Mets,"sports,mlb"
2024-03-30,13,citi,MLB,Milwaukee Brewers @ New York Mets,"sports,mlb"
2024-03-31,19,barclays,NBA,LAL @ BKN,"sports,nba"
2024-03-31,13,citi,MLB,Milwaukee Brewers @ New York Mets,"sports,mlb"
2024-03-31,19,msg,NBA,OKC @ NYK,"sports,nba"
2024-04-01,19,citi,MLB,Detroit Tigers @ New York Mets,"sports,mlb"
2024-04-02,19,citi,MLB,Detroit Tigers @ New York Mets,"sports,mlb"
2024-04-03,19,barclays,NBA,IND @ BKN,"sports,nba"
2024-04-03,19,citi,MLB,Detroit Tigers @ New York Mets,"sports,mlb"
2024-04-04,12,citi,MLB,Detroit Tigers @ New York Mets,"sports,mlb"
2024-04-04,19,msg,NBA,SAC @ NYK,"sports,nba"
2024-04-05,13,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2024-04-06,19,barclays,NBA,DET @ BKN,"sports,nba"
2024-04-06,19,citi,MLS,Atlanta @ NYCFC,"sports,mls,soccer"
2024-04-06,19,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2024-04-07,19,barclays,NBA,SAC @ BKN,"sports,nba"
2024-04-07,13,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2024-04-08,18,yankee,MLB,Miami Marlins @ New York Yankees,"sports,mlb"
2024-04-09,19,yankee,MLB,Miami Marlins @ New York Yankees,"sports,mlb"
2024-04-10,19,barclays,NBA,TOR @ BKN,"sports,nba"
2024-04-10,19,yankee,MLB,Miami Marlins @ New York Yankees,"sports,mlb"
2024-04-12,19,citi,MLB,Kansas City Royals @ New York Mets,"sports,mlb"
2024-04-12,19,msg,NBA,BKN @ NYK,"sports,nba"
2024-04-13,13,citi,MLB,Kansas City Royals @ New York Mets,"sports,mlb"
2024-04-13,19,red_bulls,MLS,Chicago @ Red Bulls,"sports,mls,soccer"
2024-04-13,19,yankee,MLS,New England @ NYCFC,"sports,mls,soccer"
2024-04-14,13,citi,MLB,Kansas City Royals @ New York Mets,"sports,mlb"
2024-04-14,19,msg,NBA,CHI @ NYK,"sports,nba"
2024-04-15,19,citi,MLB,Pittsburgh Pirates @ New York Mets,"sports,mlb"
2024-04-16,19,citi,MLB,Pittsburgh Pirates @ New York Mets,"sports,mlb"
2024-04-17,13,citi,MLB,Pittsburgh Pirates @ New York Mets,"sports,mlb"
2024-04-19,19,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2024-04-20,19,citi,MLS,D.C. @ NYCFC,"sports,mls,soccer"
2024-04-20,19,msg,NBA,PHI @ NYK,"sports,nba"
2024-04-20,13,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2024-04-21,13,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2024-04-22,19,msg,NBA,PHI @ NYK,"sports,nba"
2024-04-22,13,yankee,MLB,Oakland Athletics @ New York Yankees,"sports,mlb"
2024-04-23,19,yankee,MLB,Oakland Athletics @ New York Yankees,"sports,mlb"
2024-04-24,19,yankee,MLB,Oakland Athletics @ New York Yankees,"sports,mlb"
